report_num,date,crime,location,address,city,state,lat,long,status
153441,12/17/15 0:00,TRESPASS & MALICIOUS TRESPASS,STONEBELT,na,Bloomington,Indiana,na,ba,ACTIVE
153439,12/17/15 0:00,THEFT FROM BUILDINGS,OPTOMETRY CLINIC-E. 3rd St.,na,Bloomington,Indiana,na,ba,INACTIVE
153438,12/17/15 0:00,THEFT FROM BUILDINGS,RADIO AND TV,na,Bloomington,Indiana,na,ba,CLOSED
153437,12/17/15 0:00,VANDALISM MISCHIEF,GOODBODY HALL,na,Bloomington,Indiana,na,ba,CLOSED
153436,12/16/15 0:00,DISTURBANCES - OTHER,HEPBURN APTS,na,Bloomington,Indiana,na,ba,CLOSED
153435,12/17/15 0:00,BURGLARY - UNLAWFUL ENTRY - NO FORCE,SYCAMORE HALL,na,Bloomington,Indiana,na,ba,INACTIVE
153432,12/17/15 0:00,HARASSMENT/INTIMIDATION,WRIGHT QUAD,na,Bloomington,Indiana,39.170454,-86.514698,CLOSED
153431,12/16/15 0:00,POSSESSION - MARIJUANA,ALL OTHER OPEN AREAS,na,Bloomington,Indiana,na,ba,CLOSED
153430,12/16/15 0:00,RESISTING LAW ENFORCEMENT,WRIGHT EDUCATION PARKING LOT,na,Bloomington,Indiana,na,ba,CLOSED
153426,12/16/15 0:00,THEFT FROM BUILDINGS,CAMPUS CHILDREN'S CTR,na,Bloomington,Indiana,39.175057,-86.502167,INACTIVE
153425,12/16/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,MCNUTT QUAD COMMON AREA,na,Bloomington,Indiana,na,ba,
153422,12/16/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,STUDENT SERVICES,na,Bloomington,Indiana,na,ba,
153421,12/16/15 0:00,VANDALISM MISCHIEF,JORDAN AVENUE/NORTH OF 10,na,Bloomington,Indiana,na,ba,INACTIVE
153419,12/16/15 0:00,VANDALISM MISCHIEF,JORDAN AVENUE/NORTH OF 10,na,Bloomington,Indiana,na,ba,INACTIVE
153418,12/16/15 0:00,DRIVING UNDER THE INFLUENCE,INDIANA AVENUE/SOUTH OF 1OTH STR,na,Bloomington,Indiana,na,ba,CLOSED
153417,12/15/15 0:00,BURGLARY - UNLAWFUL ENTRY - NO FORCE,WRIGHT QUAD,na,Bloomington,Indiana,39.170454,-86.514698,INACTIVE
153416,12/15/15 0:00,DISORDERLY CONDUCT,TAU KAPPA EPSILON,na,Bloomington,Indiana,na,ba,CLOSED
153414,12/15/15 0:00,ASSAULT- SIMPLE NOT AGGRAVATED,HPER -SCHOOL OF PUBLIC HEALTH,na,Bloomington,Indiana,na,ba,CLOSED
153413,12/15/15 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,FEE LANE PARKING GARAGE,na,Bloomington,Indiana,na,ba,INACTIVE
153412,12/15/15 0:00,THEFT FROM BUILDINGS,SRSC,na,Bloomington,Indiana,na,ba,INACTIVE
153408,12/14/15 0:00,PARKING COMPLAINT OR VIOLATION,TULIP TREE APTS.,na,Bloomington,Indiana,na,ba,INACTIVE
153407,12/14/15 0:00,THEFT FROM BUILDINGS,HPER -SCHOOL OF PUBLIC HEALTH,na,Bloomington,Indiana,na,ba,INACTIVE
153406,12/14/15 0:00,STALKING,IUPD STATION,na,Bloomington,Indiana,na,ba,INACTIVE
153405,12/14/15 0:00,VANDALISM MISCHIEF,MULTIDISCIPLINARY SCIENCE 2,na,Bloomington,Indiana,na,ba,INACTIVE
153403,12/14/15 0:00,FRAUD,WRIGHT EDUCATION BLDG,na,Bloomington,Indiana,na,ba,CLOSED
153402,12/12/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,ASHTON HERSHEY HALL,na,Bloomington,Indiana,39.170016,-86.512086,CLOSED
153401,12/14/15 0:00,DAMAGED PROPERTY,WELLS LIBRARY,na,Bloomington,Indiana,na,ba,CLOSED
153400,12/14/15 0:00,ASSAULT- SIMPLE NOT AGGRAVATED,WELLS LIBRARY,na,Bloomington,Indiana,na,ba,CLOSED
153398,12/13/15 0:00,DRIVING UNDER THE INFLUENCE,JORDAN AVENUE/SOUTH OF 10,na,Bloomington,Indiana,na,ba,CLOSED
153397,12/13/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,Spruce Hall,na,Bloomington,Indiana,na,ba,CLOSED
153396,12/13/15 0:00,POSSESSION - MARIJUANA,MCNUTT QUAD BACK LOT,na,Bloomington,Indiana,na,ba,CLOSED
153395,12/12/15 0:00,THEFT FROM BUILDINGS,FOSTER MARTIN HALL,na,Bloomington,Indiana,na,ba,INACTIVE
153394,12/12/15 0:00,HARASSMENT/INTIMIDATION,INDIANA AVENUE/NORTH OF 1OTH STR,na,Bloomington,Indiana,na,ba,CLOSED
153391,12/12/15 0:00,FRAUD,TULIP TREE APTS.,na,Bloomington,Indiana,na,ba,INACTIVE
153390,12/12/15 0:00,VANDALISM MISCHIEF,FOSTER BACK LOT,na,Bloomington,Indiana,na,ba,INACTIVE
153389,12/12/15 0:00,DAMAGED PROPERTY,CAMPUS VIEW PARKING LOT,na,Bloomington,Indiana,39.173536,-86.5088,CLOSED
153387,12/12/15 0:00,ASSAULT- SIMPLE NOT AGGRAVATED,BRISCOE QUAD,na,Bloomington,Indiana,39.178431,-86.519846,CLOSED
153386,12/12/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,ALPHA GAMMA DELTA,na,Bloomington,Indiana,39.178408,-86.512016,CLOSED
153385,12/12/15 0:00,THEFT- ALL OTHER,COLLINS EDMONDSON,na,Bloomington,Indiana,39.171418,-86.524434,INACTIVE
153383,12/12/15 0:00,TRAFFIC ACCIDENTS - PERSONAL INJURY,3RD STREET/WEST OF JORDAN,na,Bloomington,Indiana,39.164444,-86.516597,CLOSED
153382,12/12/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,BRISCOE QUAD,na,Bloomington,Indiana,39.178431,-86.519846,CLOSED
153381,12/12/15 0:00,ASSAULT- SIMPLE NOT AGGRAVATED,BRISCOE QUAD,na,Bloomington,Indiana,39.178431,-86.519846,CLOSED
153380,12/11/15 0:00,DRIVING UNDER THE INFLUENCE,IMU PAY LOT #1,na,Bloomington,Indiana,na,ba,CLOSED
153379,12/11/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,ATHLETIC/GREEN LOT,na,Bloomington,Indiana,39.182202,-86.520242,
153378,12/11/15 0:00,RAPE ,HEALTH CENTER,na,Bloomington,Indiana,na,ba,INACTIVE
153374,12/11/15 0:00,DAMAGED PROPERTY,ADMISSIONS,na,Bloomington,Indiana,39.168276,-86.51595,
153372,12/11/15 0:00,VANDALISM MISCHIEF,Delta Chi,na,Bloomington,Indiana,na,ba,INACTIVE
153369,12/11/15 0:00,DAMAGED PROPERTY,901 E. 13TH,na,Bloomington,Indiana,39.175189,-86.523572,INACTIVE
153368,12/11/15 0:00,THEFT FROM BUILDINGS,HPER -SCHOOL OF PUBLIC HEALTH,na,Bloomington,Indiana,na,ba,INACTIVE
153366,12/10/15 0:00,POSSESSION - MARIJUANA,TETER QUAD,"501 N Sunrise Dr, Bloomington, IN 47406",Bloomington,Indiana,39.170493,-86.513314,CLOSED
153364,12/10/15 0:00,THEFT- ALL OTHER,SRSC,na,Bloomington,Indiana,na,ba,INACTIVE
153363,12/10/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,MCNUTT QUAD BACK LOT,na,Bloomington,Indiana,na,ba,
153360,12/10/15 0:00,BURGLARY - UNLAWFUL ENTRY - NO FORCE,INSTITUTE SOCIAL RESEARCH,na,Bloomington,Indiana,na,ba,INACTIVE
153357,12/10/15 0:00,TRAFFIC ACCIDENTS - PERSONAL INJURY,3RD STREET/EAST OF JORDAN,na,Bloomington,Indiana,39.164382,-86.516239,
153353,12/9/15 0:00,TRAFFIC ACCIDENTS - PERSONAL INJURY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,39.17138,-86.515811,
153352,12/9/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,USA PINE HALL,na,Bloomington,Indiana,na,ba,CLOSED
153351,12/8/15 0:00,POSSESSION - MARIJUANA,ALL OTHER OPEN AREAS,na,Bloomington,Indiana,na,ba,CLOSED
153346,12/8/15 0:00,FRAUD,INDIANA MEMORIAL UNION,na,Bloomington,Indiana,na,ba,ACTIVE
153345,12/8/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,HODGE HALL (BUSINESS BUILDING),na,Bloomington,Indiana,na,ba,INACTIVE
153344,12/8/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,IUPD STATION,na,Bloomington,Indiana,na,ba,
153343,12/8/15 0:00,FORGERY/COUNTERFEITING,HPER -SCHOOL OF PUBLIC HEALTH,na,Bloomington,Indiana,na,ba,ACTIVE
153342,12/8/15 0:00,DISTURBANCES - OTHER,DUNN MEADOW-SE OF 7TH & INDIANA AVE,na,Bloomington,Indiana,na,ba,INACTIVE
153341,12/8/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,39.17138,-86.515811,
153340,12/8/15 0:00,THEFT FROM MOTOR VEHICLE,BALLANTINE HALL PARKING GARAGE,na,Bloomington,Indiana,39.165677,-86.521117,CLOSED
153336,12/7/15 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,UNION STREET/SOUTH OF 10TH,na,Bloomington,Indiana,na,ba,CLOSED
153332,12/7/15 0:00,THEFT FROM BUILDINGS,HPER -SCHOOL OF PUBLIC HEALTH,na,Bloomington,Indiana,na,ba,ACTIVE
153331,12/5/15 0:00,TRESPASS & MALICIOUS TRESPASS,SERVICE BUILDING,na,Bloomington,Indiana,na,ba,INACTIVE
153330,12/7/15 0:00,THEFT FROM BUILDINGS,INDIANA MEMORIAL UNION,na,Bloomington,Indiana,na,ba,INACTIVE
153329,12/6/15 0:00,THEFT FROM BUILDINGS,TETER QUAD,"501 N Sunrise Dr, Bloomington, IN 47406",Bloomington,Indiana,39.170493,-86.513314,INACTIVE
153325,12/6/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,WRIGHT QUAD,na,Bloomington,Indiana,39.170454,-86.514698,CLOSED
153323,12/6/15 0:00,TRAFFIC ACCIDENTS - PERSONAL INJURY,ATWATER AVENUE/WEST OF JORDAN,na,Bloomington,Indiana,39.16308,-86.51653,CLOSED
153321,12/5/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,39.17138,-86.515811,CLOSED
153320,12/5/15 0:00,THEFT-AUTOS,CAMPUS VIEW PARKING LOT,na,Bloomington,Indiana,39.173536,-86.5088,INACTIVE
153318,12/5/15 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,JORDAN AVENUE/SOUTH OF 10,na,Bloomington,Indiana,na,ba,INACTIVE
153315,12/5/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,VON LEE LOT,na,Bloomington,Indiana,na,ba,INACTIVE
153313,12/5/15 0:00,STALKING,BRISCOE QUAD,na,Bloomington,Indiana,39.178431,-86.519846,INACTIVE
153312,12/5/15 0:00,THEFT FROM BUILDINGS,READ CENTER,na,Bloomington,Indiana,na,ba,INACTIVE
153311,12/5/15 0:00,DRIVING UNDER THE INFLUENCE,TULIP TREE PARKING LOT,na,Bloomington,Indiana,na,ba,CLOSED
153309,12/5/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,PHI MU,na,Bloomington,Indiana,na,ba,CLOSED
153308,12/5/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,FOSTER HARPER HALL,na,Bloomington,Indiana,na,ba,CLOSED
153306,12/4/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,EIGENMANN PARKING LOT,na,Bloomington,Indiana,na,ba,CLOSED
153305,12/4/15 0:00,DRIVING UNDER THE INFLUENCE,INDIANA AVENUE/SOUTH OF 1OTH STR,na,Bloomington,Indiana,na,ba,CLOSED
153304,12/4/15 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,WELLS LIBRARY,na,Bloomington,Indiana,na,ba,INACTIVE
153303,12/4/15 0:00,DISORDERLY CONDUCT,SRSC,na,Bloomington,Indiana,na,ba,CLOSED
153293,12/4/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,FOSTER MAGEE HALL,na,Bloomington,Indiana,na,ba,CLOSED
153291,12/3/15 0:00,VANDALISM MISCHIEF,PHI DELTA THETA,na,Bloomington,Indiana,na,ba,INACTIVE
153290,12/3/15 0:00,TRESPASS & MALICIOUS TRESPASS,7TH STREET/EAST OF JORDAN,na,Bloomington,Indiana,39.168925,-86.516062,CLOSED
153288,12/3/15 0:00,HARASSMENT/INTIMIDATION,NELSON BUILDING,na,Bloomington,Indiana,na,ba,CLOSED
153287,12/3/15 0:00,THEFT FROM BUILDINGS,INFORMATICS EAST,na,Bloomington,Indiana,na,ba,INACTIVE
153285,12/3/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN,na,Bloomington,Indiana,39.164444,-86.516597,
153282,12/2/15 0:00,TRESPASS & MALICIOUS TRESPASS,READ CENTER,na,Bloomington,Indiana,na,ba,CLOSED
153281,12/2/15 0:00,THEFT-BICYCLES,BALLANTINE HALL,na,Bloomington,Indiana,39.165952,-86.521224,INACTIVE
153280,12/2/15 0:00,FRAUD,READ CENTER,na,Bloomington,Indiana,na,ba,CLOSED
153279,12/2/15 0:00,THEFT- MOTOR VEHICLE PARTS AND ACCESSORIES,STONEBELT,na,Bloomington,Indiana,na,ba,INACTIVE
153278,12/2/15 0:00,FRAUD,CYCLOTRON (ISAT),na,Bloomington,Indiana,na,ba,INACTIVE
153275,12/2/15 0:00,THEFT FROM BUILDINGS,SIMON SCIENCE HALL,na,Bloomington,Indiana,na,ba,INACTIVE
153272,12/2/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,7TH STREET/EAST OF JORDAN,na,Bloomington,Indiana,39.168925,-86.516062,
153271,12/2/15 0:00,HARASSMENT/INTIMIDATION,GODFREY GRAD&EXEC CTR.,na,Bloomington,Indiana,na,ba,INACTIVE
153269,12/1/15 0:00,FRAUD,CAMPUS VIEW APTS.,na,Bloomington,Indiana,39.173536,-86.5088,INACTIVE
153266,12/1/15 0:00,BURGLARY - UNLAWFUL ENTRY - NO FORCE,WILLKIE SOUTH,na,Bloomington,Indiana,na,ba,ACTIVE
153265,12/1/15 0:00,POSSESSION - MARIJUANA,TENTH STREET LOT,na,Bloomington,Indiana,na,ba,CLOSED
153263,12/1/15 0:00,STALKING,MEMORIAL HALL,na,Bloomington,Indiana,na,ba,INACTIVE
153262,12/1/15 0:00,POSSESSION - MARIJUANA,FOSTER HARPER HALL,na,Bloomington,Indiana,na,ba,CLOSED
153261,11/30/15 0:00,HARASSMENT/INTIMIDATION,IUPD STATION,na,Bloomington,Indiana,na,ba,INACTIVE
153260,11/30/15 0:00,THEFT-BICYCLES,BALLANTINE HALL,na,Bloomington,Indiana,39.165952,-86.521224,INACTIVE
153257,11/30/15 0:00,THEFT-BICYCLES,IMU PAY LOT #2,na,Bloomington,Indiana,na,ba,INACTIVE
153255,11/29/15 0:00,BURGLARY - FORCIBLE ENTRY,ZETA BETA TAU,na,Bloomington,Indiana,na,ba,INACTIVE
153253,11/29/15 0:00,THEFT-BICYCLES,FOSTER SHEA HALL,na,Bloomington,Indiana,na,ba,CLOSED
153252,11/29/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN,na,Bloomington,Indiana,39.164444,-86.516597,
153251,11/28/15 0:00,THEFT FROM BUILDINGS,HPER -SCHOOL OF PUBLIC HEALTH,na,Bloomington,Indiana,na,ba,INACTIVE
153250,11/28/15 0:00,DRIVING UNDER THE INFLUENCE,3RD STREET/WEST OF JORDAN,na,Bloomington,Indiana,39.164444,-86.516597,CLOSED
153248,11/27/15 0:00,TRAFFIC HAZARD,17TH STREET/EAST OF JORDAN,na,Bloomington,Indiana,39.178711,-86.512238,
153247,11/27/15 0:00,DRIVING WHILE SUSPENDED,FEE LANE/NORTH OF 10TH ST,na,Bloomington,Indiana,na,ba,CLOSED
153246,11/27/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,17TH STREET/EAST OF JORDAN,na,Bloomington,Indiana,39.178711,-86.512238,
153242,11/25/15 0:00,DRIVING UNDER THE INFLUENCE,INDIANA AVENUE/SOUTH OF 1OTH STR,na,Bloomington,Indiana,na,ba,CLOSED
153241,11/25/15 0:00,THEFT FROM BUILDINGS,GOODBODY HALL,na,Bloomington,Indiana,na,ba,INACTIVE
153239,11/24/15 0:00,THEFT FROM BUILDINGS,INSTITUTE SOCIAL RESEARCH,na,Bloomington,Indiana,na,ba,ACTIVE
153237,11/24/15 0:00,THEFT FROM ANY COIN-OPERATED MACHINE,GEOLOGY BUILDING,na,Bloomington,Indiana,na,ba,CLOSED
153234,11/22/15 0:00,DAMAGED PROPERTY,WOODLAWN AVENUE/SOUTH OF,na,Bloomington,Indiana,na,ba,CLOSED
153233,11/22/15 0:00,DISORDERLY CONDUCT,BLOOMINGTON HOSPITAL,na,Bloomington,Indiana,39.15976,-86.540437,CLOSED
153232,11/22/15 0:00,PUBLIC INTOXICATION,DUNN STREET/SOUTH OF 10TH,na,Bloomington,Indiana,na,ba,CLOSED
153230,11/21/15 0:00,HARASSMENT/INTIMIDATION,IUPD STATION,na,Bloomington,Indiana,na,ba,INACTIVE
153228,11/21/15 0:00,POSSESSION OF DRUG PARAPHERNALIA,EIGENMANN HALL,na,Bloomington,Indiana,na,ba,INACTIVE
153227,11/21/15 0:00,DRIVING UNDER THE INFLUENCE,ATWATER AVENUE/WEST OF JORDAN,na,Bloomington,Indiana,39.16308,-86.51653,CLOSED
153224,11/20/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/EAST OF JORDAN,na,Bloomington,Indiana,39.164382,-86.516239,
153222,11/20/15 0:00,THEFT- ALL OTHER,SEMBOWER RECREATIONAL FIELD,na,Bloomington,Indiana,na,ba,INACTIVE
153219,11/20/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,ASHTON HERSHEY HALL,na,Bloomington,Indiana,39.170016,-86.512086,CLOSED
153218,11/19/15 0:00,POSSESSION - MARIJUANA,TETER QUAD COMMON AREA,na,Bloomington,Indiana,na,ba,CLOSED
153217,11/19/15 0:00,SALE/MANUFACTURING COCAINE OPIUM DERIVATIVES,JORDAN AVENUE/NORTH OF 10,na,Bloomington,Indiana,na,ba,ACT/87
153216,11/19/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,JORDAN AVENUE/NORTH OF 10,na,Bloomington,Indiana,na,ba,
153215,11/19/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,39.17138,-86.515811,
153213,11/19/15 0:00,BURGLARY - UNLAWFUL ENTRY - NO FORCE,NEAL MARSHALL CENTER,na,Bloomington,Indiana,na,ba,INACTIVE
153210,11/19/15 0:00,THEFT FROM ANY COIN-OPERATED MACHINE,GOODBODY HALL,na,Bloomington,Indiana,na,ba,CLOSED
153209,11/19/15 0:00,DAMAGED PROPERTY,MCNUTT QUAD BACK LOT,na,Bloomington,Indiana,na,ba,CLOSED
153208,11/19/15 0:00,THEFT FROM BUILDINGS,LATINO CULTURAL CENTER,na,Bloomington,Indiana,na,ba,INACTIVE
153206,11/19/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,TULIP TREE APTS.,na,Bloomington,Indiana,na,ba,CLOSED
153205,11/19/15 0:00,DISTURBANCES - OTHER,TULIP TREE COMMON AREA,na,Bloomington,Indiana,na,ba,CLOSED
153204,11/19/15 0:00,POSSESSION OF DRUG PARAPHERNALIA,WRIGHT QUAD,na,Bloomington,Indiana,39.170454,-86.514698,CLOSED
153201,11/18/15 0:00,TRESPASS & MALICIOUS TRESPASS,EIGENMANN HALL,na,Bloomington,Indiana,na,ba,CLOSED
153200,11/18/15 0:00,HARASSMENT/INTIMIDATION,ERNIE PYLE HALL,na,Bloomington,Indiana,na,ba,CLOSED
153198,11/18/15 0:00,DAMAGED PROPERTY,ATHLETIC/WHITE LOT,na,Bloomington,Indiana,39.180904,-86.527556,CLOSED
153196,11/17/15 0:00,BURGLARY - UNLAWFUL ENTRY - NO FORCE,WRIGHT QUAD,na,Bloomington,Indiana,39.170454,-86.514698,INACTIVE
153195,11/17/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,7TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,39.168958,-86.516287,
153194,11/17/15 0:00,VANDALISM MISCHIEF,6TH & DUNN PARKING LOT,na,Bloomington,Indiana,39.167789,-86.527905,CLOSED
153192,11/17/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,ATHLETIC/WHITE LOT,na,Bloomington,Indiana,39.180904,-86.527556,
153186,11/17/15 0:00,BOMBS/BOMB THREATS,IUPD STATION,na,Bloomington,Indiana,na,ba,INACTIVE
153183,11/16/15 0:00,THEFT FROM BUILDINGS,ASSEMBLY HALL,na,Bloomington,Indiana,39.18065,-86.522165,INACTIVE
153180,11/16/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,46 BYPASS/WEST OF GOLF CO,na,Bloomington,Indiana,39.18024,-86.508079,
153179,11/16/15 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,TETER QUAD,"501 N Sunrise Dr, Bloomington, IN 47406",Bloomington,Indiana,39.170493,-86.513314,INACTIVE
153178,11/16/15 0:00,THEFT-BICYCLES,ASHTON JOHNSTON,na,Bloomington,Indiana,39.170973,-86.512143,INACTIVE
153177,11/16/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/EAST OF JORDAN,na,Bloomington,Indiana,39.164382,-86.516239,
153173,11/16/15 0:00,THEFT-BICYCLES,BALLANTINE HALL,na,Bloomington,Indiana,39.165952,-86.521224,INACTIVE
153172,11/16/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,THETA CHI,na,Bloomington,Indiana,na,ba,
153171,11/15/15 0:00,RESISTING LAW ENFORCEMENT,BRISCOE QUAD,na,Bloomington,Indiana,39.178431,-86.519846,CLOSED
153168,11/15/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,WOODLAWN FIELD-SE OF 10TH & WOODLAWN,na,Bloomington,Indiana,na,ba,
153167,11/15/15 0:00,ASSAULT- SIMPLE NOT AGGRAVATED,WRIGHT QUAD,na,Bloomington,Indiana,39.170454,-86.514698,CLOSED
153165,11/15/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,ATWATER AVENUE/WEST OF JORDAN,na,Bloomington,Indiana,39.16308,-86.51653,CLOSED
153164,11/15/15 0:00,POSSESSION - MARIJUANA,FEE LANE/NORTH OF 10TH ST,na,Bloomington,Indiana,na,ba,CLOSED
153163,11/15/15 0:00,POSSESSION - MARIJUANA,ASHTON VOS HALL,na,Bloomington,Indiana,39.170806,-86.511483,CLOSED
153161,11/14/15 0:00,PUBLIC INTOXICATION,CHEMISTRY BLDG.,na,Bloomington,Indiana,39.166103,-86.522705,CLOSED
153160,11/14/15 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,39.17138,-86.515811,INACTIVE
153158,11/14/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,46 BYPASS/WEST OF GOLF CO,na,Bloomington,Indiana,39.18024,-86.508079,
153157,11/14/15 0:00,TRAFFIC ACCIDENTS - PERSONAL INJURY,INDIANA AVENUE/NORTH OF 1OTH STR,na,Bloomington,Indiana,na,ba,CLOSED
153156,11/14/15 0:00,THEFT-AUTOS,TAU KAPPA EPSILON,na,Bloomington,Indiana,na,ba,INACTIVE
153154,11/14/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,WOODLAWN AVENUE/SOUTH OF,na,Bloomington,Indiana,na,ba,
153153,11/14/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,ATHLETIC/RED LOT,na,Bloomington,Indiana,na,ba,CLOSED
153152,11/14/15 0:00,POSSESSION - COCAINEOPIUMDERIVATIVE,JORDAN AVENUE/NORTH OF 10,na,Bloomington,Indiana,na,ba,CLOSED
153151,11/14/15 0:00,ASSAULT- SIMPLE NOT AGGRAVATED,ATHLETIC/RED LOT,na,Bloomington,Indiana,na,ba,INACTIVE
153150,11/14/15 0:00,PUBLIC INTOXICATION,ATHLETIC/YELLOW LOT,na,Bloomington,Indiana,na,ba,CLOSED
153148,11/14/15 0:00,TRESPASS & MALICIOUS TRESPASS,DUNN STREET/NORTH OF 10TH,na,Bloomington,Indiana,na,ba,CLOSED
153147,11/14/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/EAST OF JORDAN,na,Bloomington,Indiana,39.164382,-86.516239,
153145,11/14/15 0:00,PUBLIC INTOXICATION,WRIGHT QUAD COMMON AREA,na,Bloomington,Indiana,na,ba,CLOSED
153143,11/14/15 0:00,DISTURBANCES - OTHER,WRIGHT QUAD,na,Bloomington,Indiana,39.170454,-86.514698,CLOSED
153142,11/14/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,Spruce Hall,na,Bloomington,Indiana,na,ba,CLOSED
153139,11/13/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,FOSTER COMMON AREA,na,Bloomington,Indiana,na,ba,CLOSED
153138,11/13/15 0:00,DRIVING UNDER THE INFLUENCE,INDIANA AVENUE/SOUTH OF 1OTH STR,na,Bloomington,Indiana,na,ba,CLOSED
153137,11/13/15 0:00,POSSESSION - MARIJUANA,COLLINS EDMONDSON,na,Bloomington,Indiana,39.171418,-86.524434,CLOSED
153135,11/13/15 0:00,PUBLIC INTOXICATION,ASSEMBLY HALL,na,Bloomington,Indiana,39.18065,-86.522165,CLOSED
153133,11/13/15 0:00,TRESPASS & MALICIOUS TRESPASS,ATHLETIC/ORANGE LOT,na,Bloomington,Indiana,39.180929,-86.52364,CLOSED
153131,11/13/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,JORDAN AVENUE/SOUTH OF 10,na,Bloomington,Indiana,na,ba,
153130,11/13/15 0:00,THEFT FROM BUILDINGS,USA COMMON AREA,na,Bloomington,Indiana,na,ba,INACTIVE
153128,11/13/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,JORDAN AVENUE/NORTH OF 10,na,Bloomington,Indiana,na,ba,
153127,11/13/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,INDIANA MEMORIAL UNION,na,Bloomington,Indiana,na,ba,
153126,11/13/15 0:00,DISTURBANCES - OTHER,SPEA,na,Bloomington,Indiana,na,ba,INACTIVE
153125,11/13/15 0:00,POSSESSION OF FALSE IDENTIFICATION,BALLANTINE HALL,na,Bloomington,Indiana,39.165952,-86.521224,INACTIVE
153123,11/13/15 0:00,THEFT-BICYCLES,HPER -SCHOOL OF PUBLIC HEALTH,na,Bloomington,Indiana,na,ba,INACTIVE
153122,11/13/15 0:00,VANDALISM MISCHIEF,TAU KAPPA EPSILON,na,Bloomington,Indiana,na,ba,INACTIVE
