report_num,date,crime,location,address,city,state,lat,long,status
153034,11/7/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,
153024,11/6/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,
152982,11/3/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,
152636,10/8/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,
152503,9/27/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,
152483,9/26/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,
153454,12/18/15 0:00,ARSON - TOTAL OTHER-CROPSTIMBERFENCESIGNSETC,406 NORTH FESS, ,Bloomington,Indiana,,,INACTIVE
152754,10/18/15 0:00,BURGLARY - ATTEMPTED FORCIBLE ENTRY,406 NORTH FESS, ,Bloomington,Indiana,,,INACTIVE
152504,9/27/15 0:00,DRIVING UNDER THE INFLUENCE,46 BYPASS/EAST OF GOLF CO, ,Bloomington,Indiana,,,CLOSED
153072,11/9/15 0:00,TRAFFIC ACCIDENTS - PERSONAL INJURY,46 BYPASS/EAST OF GOLF CO, ,Bloomington,Indiana,,,
153473,12/27/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,46 BYPASS/EAST OF GOLF CO, ,Bloomington,Indiana,,,
152935,10/30/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,46 BYPASS/EAST OF GOLF CO, ,Bloomington,Indiana,,,
152675,10/11/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,46 BYPASS/EAST OF GOLF CO, ,Bloomington,Indiana,,,
152674,10/11/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,46 BYPASS/EAST OF GOLF CO, ,Bloomington,Indiana,,,
152673,10/11/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,46 BYPASS/EAST OF GOLF CO, ,Bloomington,Indiana,,,
152579,10/3/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,46 BYPASS/EAST OF GOLF CO, ,Bloomington,Indiana,,,
153180,11/16/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,46 BYPASS/WEST OF GOLF CO, ,Bloomington,Indiana,,,
153158,11/14/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,46 BYPASS/WEST OF GOLF CO, ,Bloomington,Indiana,,,
152627,10/7/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,46 BYPASS/WEST OF GOLF CO, ,Bloomington,Indiana,,,
152566,10/3/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,46 BYPASS/WEST OF GOLF CO, ,Bloomington,Indiana,,,
152652,10/9/15 0:00,THEFT FROM MOTOR VEHICLE,4TH & DUNN PARKING LOT, ,Bloomington,Indiana,,,INACTIVE
153461,12/20/15 0:00,DISTURBANCES - OTHER,4TH STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,CLOSED
153194,11/17/15 0:00,VANDALISM MISCHIEF,6TH & DUNN PARKING LOT, ,Bloomington,Indiana,,,CLOSED
152766,10/18/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,6TH STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,
152517,9/29/15 0:00,THEFT- ALL OTHER,704 EAST 10TH, ,Bloomington,Indiana,,,INACTIVE
152530,9/30/15 0:00,THEFT FROM BUILDINGS,705 EAST 7TH, ,Bloomington,Indiana,,,ACTIVE
153272,12/2/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,7TH STREET/EAST OF JORDAN, ,Bloomington,Indiana,,,
153290,12/3/15 0:00,TRESPASS & MALICIOUS TRESPASS,7TH STREET/EAST OF JORDAN, ,Bloomington,Indiana,,,CLOSED
152848,10/25/15 0:00,DRIVING UNDER THE INFLUENCE,7TH STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,CLOSED
153195,11/17/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,7TH STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,
152651,10/9/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,815 N. JORDAN AVENUE, ,Bloomington,Indiana,,,CLOSED
152492,9/27/15 0:00,VANDALISM MISCHIEF,815 N. JORDAN AVENUE, ,Bloomington,Indiana,,,INACTIVE
153014,11/5/15 0:00,DRIVING UNDER THE INFLUENCE,8TH STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,CLOSED
153369,12/11/15 0:00,DAMAGED PROPERTY,901 E. 13TH, ,Bloomington,Indiana,,,INACTIVE
152765,10/18/15 0:00,THEFT-AUTOS,9TH STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,CLOSED
153374,12/11/15 0:00,DAMAGED PROPERTY,ADMISSIONS, ,Bloomington,Indiana,,,
153121,11/13/15 0:00,HARASSMENT/INTIMIDATION,ALL OTHER CAMPUS BUILDING, ,Bloomington,Indiana,,,CLOSED
152507,9/28/15 0:00,MISSING PERSON,ALL OTHER CAMPUS BUILDING, ,Bloomington,Indiana,,,CLOSED
153118,11/13/15 0:00,ASSAULT- KNIFE OR CUTTING INSTRUMENT,ALL OTHER OPEN AREAS, ,Bloomington,Indiana,,,INACTIVE
152846,10/25/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,ALL OTHER OPEN AREAS, ,Bloomington,Indiana,,,CLOSED
152569,10/3/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,ALL OTHER OPEN AREAS, ,Bloomington,Indiana,,,CLOSED
153431,12/16/15 0:00,POSSESSION - MARIJUANA,ALL OTHER OPEN AREAS, ,Bloomington,Indiana,,,CLOSED
153351,12/8/15 0:00,POSSESSION - MARIJUANA,ALL OTHER OPEN AREAS, ,Bloomington,Indiana,,,CLOSED
152881,10/26/15 0:00,POSSESSION - MARIJUANA,ALL OTHER OPEN AREAS, ,Bloomington,Indiana,,,CLOSED
152752,10/17/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,ALL OTHER PARKING AREAS, ,Bloomington,Indiana,,,
152496,9/27/15 0:00,THEFT- ALL OTHER,ALL OTHER ROADWAYS/INTERS, ,Bloomington,Indiana,,,INACTIVE
152707,10/15/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,ALPHA DELTA PI, ,Bloomington,Indiana,,,CLOSED
153010,11/5/15 0:00,THEFT- MOTOR VEHICLE PARTS AND ACCESSORIES,ALPHA DELTA PI, ,Bloomington,Indiana,,,INACTIVE
153386,12/12/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,ALPHA GAMMA DELTA, ,Bloomington,Indiana,,,CLOSED
153086,11/10/15 0:00,THEFT- MOTOR VEHICLE PARTS AND ACCESSORIES,ALPHA OMICRON PI, ,Bloomington,Indiana,,,INACTIVE
152529,9/30/15 0:00,SECURITY HAZARD,ARBORETUM-SOUTH OF 10TH & FEE LN, ,Bloomington,Indiana,,,ACT/84
152623,10/6/15 0:00,POSSESSION - MARIJUANA,ASHTON BARNES LOUNGE, ,Bloomington,Indiana,,,CLOSED
152601,10/4/15 0:00,ASSAULT- SIMPLE NOT AGGRAVATED,ASHTON COMMON AREA, ,Bloomington,Indiana,,,CLOSED
153402,12/12/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,ASHTON HERSHEY HALL, ,Bloomington,Indiana,,,CLOSED
153219,11/20/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,ASHTON HERSHEY HALL, ,Bloomington,Indiana,,,CLOSED
152729,10/16/15 0:00,POSSESSION - MARIJUANA,ASHTON JOHNSTON, ,Bloomington,Indiana,,,CLOSED
153178,11/16/15 0:00,THEFT-BICYCLES,ASHTON JOHNSTON, ,Bloomington,Indiana,,,INACTIVE
152514,9/28/15 0:00,HARASSMENT/INTIMIDATION,ASHTON MOFFAT HALL, ,Bloomington,Indiana,,,CLOSED
152696,10/14/15 0:00,POSSESSION - MARIJUANA,ASHTON MOFFAT HALL, ,Bloomington,Indiana,,,CLOSED
153163,11/15/15 0:00,POSSESSION - MARIJUANA,ASHTON VOS HALL, ,Bloomington,Indiana,,,CLOSED
152773,10/19/15 0:00,NATURAL DEATH,ASSEMBLY HALL, ,Bloomington,Indiana,,,CLOSED
153135,11/13/15 0:00,PUBLIC INTOXICATION,ASSEMBLY HALL, ,Bloomington,Indiana,,,CLOSED
152985,11/3/15 0:00,THEFT- ALL OTHER,ASSEMBLY HALL, ,Bloomington,Indiana,,,INACTIVE
153183,11/16/15 0:00,THEFT FROM BUILDINGS,ASSEMBLY HALL, ,Bloomington,Indiana,,,INACTIVE
152959,11/1/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,ATHLETIC/BLUE LOT, ,Bloomington,Indiana,,,CLOSED
153379,12/11/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,ATHLETIC/GREEN LOT, ,Bloomington,Indiana,,,
153133,11/13/15 0:00,TRESPASS & MALICIOUS TRESPASS,ATHLETIC/ORANGE LOT, ,Bloomington,Indiana,,,CLOSED
152777,10/19/15 0:00,THEFT- ALL OTHER,ATHLETIC/PURPLE LOT, ,Bloomington,Indiana,,,INACTIVE
152533,9/30/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,ATHLETIC/PURPLE LOT, ,Bloomington,Indiana,,,
153151,11/14/15 0:00,ASSAULT- SIMPLE NOT AGGRAVATED,ATHLETIC/RED LOT, ,Bloomington,Indiana,,,INACTIVE
152747,10/17/15 0:00,ASSAULT- SIMPLE NOT AGGRAVATED,ATHLETIC/RED LOT, ,Bloomington,Indiana,,,INACTIVE
153153,11/14/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,ATHLETIC/RED LOT, ,Bloomington,Indiana,,,CLOSED
153198,11/18/15 0:00,DAMAGED PROPERTY,ATHLETIC/WHITE LOT, ,Bloomington,Indiana,,,CLOSED
152631,10/7/15 0:00,THEFT FROM MOTOR VEHICLE,ATHLETIC/WHITE LOT, ,Bloomington,Indiana,,,INACTIVE
153192,11/17/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,ATHLETIC/WHITE LOT, ,Bloomington,Indiana,,,
152545,10/1/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,ATHLETIC/WHITE LOT, ,Bloomington,Indiana,,,
153067,11/9/15 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,ATHLETIC/WHITE LOT, ,Bloomington,Indiana,,,INACTIVE
153150,11/14/15 0:00,PUBLIC INTOXICATION,ATHLETIC/YELLOW LOT, ,Bloomington,Indiana,,,CLOSED
153016,11/6/15 0:00,DRIVING UNDER THE INFLUENCE,ATWATER AVENUE/EAST OF JORDAN, ,Bloomington,Indiana,,,CLOSED
152732,10/17/15 0:00,DRIVING UNDER THE INFLUENCE,ATWATER AVENUE/EAST OF JORDAN, ,Bloomington,Indiana,,,CLOSED
153639,1/1/15 0:00,DRIVING UNDER THE INFLUENCE,ATWATER AVENUE/WEST OF JORDAN, ,Bloomington,Indiana,,,Closed By Arrest
153227,11/21/15 0:00,DRIVING UNDER THE INFLUENCE,ATWATER AVENUE/WEST OF JORDAN, ,Bloomington,Indiana,,,CLOSED
152949,10/31/15 0:00,DRIVING UNDER THE INFLUENCE,ATWATER AVENUE/WEST OF JORDAN, ,Bloomington,Indiana,,,CLOSED
153165,11/15/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,ATWATER AVENUE/WEST OF JORDAN, ,Bloomington,Indiana,,,CLOSED
152833,10/24/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,ATWATER AVENUE/WEST OF JORDAN, ,Bloomington,Indiana,,,INACTIVE
153323,12/6/15 0:00,TRAFFIC ACCIDENTS - PERSONAL INJURY,ATWATER AVENUE/WEST OF JORDAN, ,Bloomington,Indiana,,,CLOSED
152939,10/30/15 0:00,TRAFFIC ACCIDENTS - PERSONAL INJURY,ATWATER AVENUE/WEST OF JORDAN, ,Bloomington,Indiana,,,
152813,10/21/15 0:00,TRAFFIC ACCIDENTS - PERSONAL INJURY,ATWATER AVENUE/WEST OF JORDAN, ,Bloomington,Indiana,,,
152931,10/30/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,ATWATER AVENUE/WEST OF JORDAN, ,Bloomington,Indiana,,,
152889,10/27/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,ATWATER AVENUE/WEST OF JORDAN, ,Bloomington,Indiana,,,
152808,10/21/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,ATWATER AVENUE/WEST OF JORDAN, ,Bloomington,Indiana,,,
152689,10/13/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,ATWATER AVENUE/WEST OF JORDAN, ,Bloomington,Indiana,,,
152599,10/4/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,ATWATER PARKING GARAGE, ,Bloomington,Indiana,,,
153120,11/13/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,AUDITORIUM, ,Bloomington,Indiana,,,
153125,11/13/15 0:00,POSSESSION OF FALSE IDENTIFICATION,BALLANTINE HALL, ,Bloomington,Indiana,,,INACTIVE
153281,12/2/15 0:00,THEFT-BICYCLES,BALLANTINE HALL, ,Bloomington,Indiana,,,INACTIVE
153260,11/30/15 0:00,THEFT-BICYCLES,BALLANTINE HALL, ,Bloomington,Indiana,,,INACTIVE
153173,11/16/15 0:00,THEFT-BICYCLES,BALLANTINE HALL, ,Bloomington,Indiana,,,INACTIVE
152501,9/27/15 0:00,THEFT-BICYCLES,BALLANTINE HALL, ,Bloomington,Indiana,,,INACTIVE
153340,12/8/15 0:00,THEFT FROM MOTOR VEHICLE,BALLANTINE HALL PARKING GARAGE, ,Bloomington,Indiana,,,CLOSED
152904,10/20/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,BALLANTINE HALL PARKING GARAGE, ,Bloomington,Indiana,,,
152872,10/26/15 0:00,VANDALISM MISCHIEF,BELL TOWER, ,Bloomington,Indiana,,,INACTIVE
153233,11/22/15 0:00,DISORDERLY CONDUCT,BLOOMINGTON HOSPITAL, ,Bloomington,Indiana,,,CLOSED
153387,12/12/15 0:00,ASSAULT- SIMPLE NOT AGGRAVATED,BRISCOE QUAD, ,Bloomington,Indiana,,,CLOSED
153381,12/12/15 0:00,ASSAULT- SIMPLE NOT AGGRAVATED,BRISCOE QUAD, ,Bloomington,Indiana,,,CLOSED
153382,12/12/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,BRISCOE QUAD, ,Bloomington,Indiana,,,CLOSED
153171,11/15/15 0:00,RESISTING LAW ENFORCEMENT,BRISCOE QUAD, ,Bloomington,Indiana,,,CLOSED
153313,12/5/15 0:00,STALKING,BRISCOE QUAD, ,Bloomington,Indiana,,,INACTIVE
152851,10/25/15 0:00,VANDALISM MISCHIEF,BRISCOE QUAD, ,Bloomington,Indiana,,,INACTIVE
152618,10/6/15 0:00,VANDALISM MISCHIEF,BRISCOE QUAD BACK LOT, ,Bloomington,Indiana,,,CLOSED
152609,10/5/15 0:00,VANDALISM MISCHIEF,BRISCOE QUAD BACK LOT, ,Bloomington,Indiana,,,CLOSED
153053,11/7/15 0:00,POSSESSION OF DRUG PARAPHERNALIA,BRISCOE QUAD COMMON AREA, ,Bloomington,Indiana,,,CLOSED
153426,12/16/15 0:00,THEFT FROM BUILDINGS,CAMPUS CHILDREN'S CTR, ,Bloomington,Indiana,,,INACTIVE
153269,12/1/15 0:00,FRAUD,CAMPUS VIEW APTS., ,Bloomington,Indiana,,,INACTIVE
153477,12/31/15 0:00,VANDALISM MISCHIEF,CAMPUS VIEW APTS., ,Bloomington,Indiana,,,INACTIVE
152952,10/31/15 0:00,POSSESSION - MARIJUANA,CAMPUS VIEW COMMON AREA, ,Bloomington,Indiana,,,CLOSED
153389,12/12/15 0:00,DAMAGED PROPERTY,CAMPUS VIEW PARKING LOT, ,Bloomington,Indiana,,,CLOSED
153320,12/5/15 0:00,THEFT-AUTOS,CAMPUS VIEW PARKING LOT, ,Bloomington,Indiana,,,INACTIVE
153071,11/9/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,CAMPUS VIEW PARKING LOT, ,Bloomington,Indiana,,,
153451,12/18/15 0:00,TRESPASS & MALICIOUS TRESPASS,CARMICHAEL BUILDING, ,Bloomington,Indiana,,,CLOSED
153161,11/14/15 0:00,PUBLIC INTOXICATION,CHEMISTRY BLDG., ,Bloomington,Indiana,,,CLOSED
152702,10/14/15 0:00,HARASSMENT/INTIMIDATION,CHI OMEGA, ,Bloomington,Indiana,,,INACTIVE
153060,11/8/15 0:00,POSSESSION - MARIJUANA,COLLINS CRAVENS, ,Bloomington,Indiana,,,CLOSED
152484,9/26/15 0:00,BURGLARY - UNLAWFUL ENTRY - NO FORCE,COLLINS EDMONDSON, ,Bloomington,Indiana,,,ACT/44
152966,11/1/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,COLLINS EDMONDSON, ,Bloomington,Indiana,,,CLOSED
153137,11/13/15 0:00,POSSESSION - MARIJUANA,COLLINS EDMONDSON, ,Bloomington,Indiana,,,CLOSED
152536,10/1/15 0:00,POSSESSION - MARIJUANA,COLLINS EDMONDSON, ,Bloomington,Indiana,,,CLOSED
153385,12/12/15 0:00,THEFT- ALL OTHER,COLLINS EDMONDSON, ,Bloomington,Indiana,,,INACTIVE
153005,11/5/15 0:00,THEFT- ALL OTHER,COLLINS/GREENE, ,Bloomington,Indiana,,,ACT/44
152739,10/17/15 0:00,PUBLIC INTOXICATION,COTTAGE GROVE/WEST OF JORAN, ,Bloomington,Indiana,,,CLOSED
152947,10/31/15 0:00,DISTURBANCES - OTHER,CROSSTOWN SHOP CTR, ,Bloomington,Indiana,,,CLOSED
153102,11/12/15 0:00,THEFT FROM BUILDINGS,CROSSTOWN SHOP CTR, ,Bloomington,Indiana,,,INACTIVE
152481,9/26/15 0:00,THEFT-BICYCLES,CROSSTOWN SHOP CTR, ,Bloomington,Indiana,,,ACTIVE
153471,12/24/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,CROSSTOWN SHOP CTR, ,Bloomington,Indiana,,,
152598,10/4/15 0:00,VANDALISM MISCHIEF,CYBERINFRASTRUCTURE BUILDING, ,Bloomington,Indiana,,,INACTIVE
153278,12/2/15 0:00,FRAUD,CYCLOTRON (ISAT), ,Bloomington,Indiana,,,INACTIVE
152987,11/3/15 0:00,NOISE COMPLAINT,Delta Chi, ,Bloomington,Indiana,,,CLOSED
152761,10/18/15 0:00,PUBLIC INTOXICATION,Delta Chi, ,Bloomington,Indiana,,,CLOSED
153372,12/11/15 0:00,VANDALISM MISCHIEF,Delta Chi, ,Bloomington,Indiana,,,INACTIVE
152902,10/28/15 0:00,VANDALISM MISCHIEF,Delta Chi, ,Bloomington,Indiana,,,INACTIVE
152593,10/4/15 0:00,POSSESSION - MARIJUANA,DELTA TAU DELTA, ,Bloomington,Indiana,,,CLOSED
153099,11/11/15 0:00,DAMAGED PROPERTY,DELTA UPSILON, ,Bloomington,Indiana,,,INACTIVE
152568,10/3/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,DEVAULT ALUMNI, ,Bloomington,Indiana,,,CLOSED
153040,11/7/15 0:00,PUBLIC INTOXICATION,DEVAULT ALUMNI, ,Bloomington,Indiana,,,CLOSED
153342,12/8/15 0:00,DISTURBANCES - OTHER,DUNN MEADOW-SE OF 7TH & INDIANA AVE, ,Bloomington,Indiana,,,INACTIVE
152669,10/11/15 0:00,THEFT FROM BUILDINGS,DUNN MEADOW-SE OF 7TH & INDIANA AVE, ,Bloomington,Indiana,,,CLOSED
152906,10/29/15 0:00,VANDALISM MISCHIEF,DUNN MEADOW-SE OF 7TH & INDIANA AVE, ,Bloomington,Indiana,,,INACTIVE
152586,10/4/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,DUNN STREET/NORTH OF 10TH, ,Bloomington,Indiana,,,CLOSED
152741,10/17/15 0:00,TRAFFIC ACCIDENTS - PERSONAL INJURY,DUNN STREET/NORTH OF 10TH, ,Bloomington,Indiana,,,
153070,11/9/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,DUNN STREET/NORTH OF 10TH, ,Bloomington,Indiana,,,
152619,10/6/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,DUNN STREET/NORTH OF 10TH, ,Bloomington,Indiana,,,
153148,11/14/15 0:00,TRESPASS & MALICIOUS TRESPASS,DUNN STREET/NORTH OF 10TH, ,Bloomington,Indiana,,,CLOSED
152927,10/30/15 0:00,DRIVING UNDER THE INFLUENCE,DUNN STREET/SOUTH OF 10TH, ,Bloomington,Indiana,,,CLOSED
152670,10/11/15 0:00,DRIVING UNDER THE INFLUENCE,DUNN STREET/SOUTH OF 10TH, ,Bloomington,Indiana,,,CLOSED
153232,11/22/15 0:00,PUBLIC INTOXICATION,DUNN STREET/SOUTH OF 10TH, ,Bloomington,Indiana,,,CLOSED
152735,10/17/15 0:00,BURGLARY - UNLAWFUL ENTRY - NO FORCE,EIGENMANN HALL, ,Bloomington,Indiana,,,INACTIVE
152970,11/1/15 0:00,FORCIBLE FONDLING,EIGENMANN HALL, ,Bloomington,Indiana,,,CLOSED
152996,11/4/15 0:00,HARASSMENT/INTIMIDATION,EIGENMANN HALL, ,Bloomington,Indiana,,,INACTIVE
152699,10/14/15 0:00,HARASSMENT/INTIMIDATION,EIGENMANN HALL, ,Bloomington,Indiana,,,CLOSED
152559,10/3/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,EIGENMANN HALL, ,Bloomington,Indiana,,,CLOSED
152728,10/16/15 0:00,POSSESSION - MARIJUANA,EIGENMANN HALL, ,Bloomington,Indiana,,,CLOSED
153228,11/21/15 0:00,POSSESSION OF DRUG PARAPHERNALIA,EIGENMANN HALL, ,Bloomington,Indiana,,,INACTIVE
152660,10/9/15 0:00,THEFT- ALL OTHER,EIGENMANN HALL, ,Bloomington,Indiana,,,INACTIVE
152610,10/5/15 0:00,THEFT- ALL OTHER,EIGENMANN HALL, ,Bloomington,Indiana,,,INACTIVE
152787,10/20/15 0:00,THEFT FROM BUILDINGS,EIGENMANN HALL, ,Bloomington,Indiana,,,INACTIVE
152748,10/17/15 0:00,THEFT FROM BUILDINGS,EIGENMANN HALL, ,Bloomington,Indiana,,,ACTIVE
153201,11/18/15 0:00,TRESPASS & MALICIOUS TRESPASS,EIGENMANN HALL, ,Bloomington,Indiana,,,CLOSED
153082,11/10/15 0:00,THEFT- ALL OTHER,EIGENMANN HALL COMMON AREA, ,Bloomington,Indiana,,,INACTIVE
153306,12/4/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,EIGENMANN PARKING LOT, ,Bloomington,Indiana,,,CLOSED
152556,10/2/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,EIGENMANN PARKING LOT, ,Bloomington,Indiana,,,
152974,11/1/15 0:00,VANDALISM MISCHIEF,EIGENMANN PARKING LOT, ,Bloomington,Indiana,,,INACTIVE
153200,11/18/15 0:00,HARASSMENT/INTIMIDATION,ERNIE PYLE HALL, ,Bloomington,Indiana,,,CLOSED
152908,10/29/15 0:00,DAMAGED PROPERTY,EVERMANN APTS., ,Bloomington,Indiana,,,CLOSED
152862,10/26/15 0:00,VANDALISM MISCHIEF,EVERMANN COMMON AREA, ,Bloomington,Indiana,,,CLOSED
152683,10/12/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,FEE LANE PARKING GARAGE, ,Bloomington,Indiana,,,
153413,12/15/15 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,FEE LANE PARKING GARAGE, ,Bloomington,Indiana,,,INACTIVE
152973,11/1/15 0:00,VANDALISM MISCHIEF,FEE LANE PARKING GARAGE, ,Bloomington,Indiana,,,INACTIVE
153247,11/27/15 0:00,DRIVING WHILE SUSPENDED,FEE LANE/NORTH OF 10TH ST, ,Bloomington,Indiana,,,CLOSED
153049,11/7/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,FEE LANE/NORTH OF 10TH ST, ,Bloomington,Indiana,,,CLOSED
152482,9/26/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,FEE LANE/NORTH OF 10TH ST, ,Bloomington,Indiana,,,CLOSED
153164,11/15/15 0:00,POSSESSION - MARIJUANA,FEE LANE/NORTH OF 10TH ST, ,Bloomington,Indiana,,,CLOSED
153011,11/5/15 0:00,POSSESSION - MARIJUANA,FEE LANE/NORTH OF 10TH ST, ,Bloomington,Indiana,,,CLOSED
152853,10/25/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,FEE LANE/NORTH OF 10TH ST, ,Bloomington,Indiana,,,
152814,10/21/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,FEE LANE/NORTH OF 10TH ST, ,Bloomington,Indiana,,,
152790,10/20/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,FEE LANE/NORTH OF 10TH ST, ,Bloomington,Indiana,,,
152647,10/8/15 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,FEE LANE/NORTH OF 10TH ST, ,Bloomington,Indiana,,,
152710,10/15/15 0:00,HARASSMENT/INTIMIDATION,FINE ARTS DEPT MAIN OFFICE, ,Bloomington,Indiana,,,CLOSED
152549,10/1/15 0:00,HARASSMENT/INTIMIDATION,FINE ARTS DEPT MAIN OFFICE, ,Bloomington,Indiana,,,INACTIVE
152820,10/22/15 0:00,HARASSMENT/INTIMIDATION,FOLKLORE DEPT, ,Bloomington,Indiana,,,CLOSED
152772,10/19/15 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,FOLKLORE DEPT, ,Bloomington,Indiana,,,INACTIVE
152926,10/30/15 0:00,ASSAULT- SIMPLE NOT AGGRAVATED,FOREST QUAD, ,Bloomington,Indiana,,,CLOSED
153355,12/9/15 0:00,BURGLARY - UNLAWFUL ENTRY - NO FORCE,FOREST QUAD, ,Bloomington,Indiana,,,INACTIVE
153362,12/10/15 0:00,FRAUD,FOREST QUAD, ,Bloomington,Indiana,,,CLOSED
152797,10/20/15 0:00,HARASSMENT/INTIMIDATION,FOREST QUAD, ,Bloomington,Indiana,,,CLOSED
153001,11/5/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,FOREST QUAD, ,Bloomington,Indiana,,,CLOSED
152969,11/1/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,FOREST QUAD, ,Bloomington,Indiana,,,CLOSED
152943,10/31/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,FOREST QUAD, ,Bloomington,Indiana,,,CLOSED
152922,10/30/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,FOREST QUAD, ,Bloomington,Indiana,,,CLOSED
152585,10/4/15 0:00,ILLEGAL POSSESSION/CONSUMPTION,FOREST QUAD, ,Bloomington,Indiana,,,CLOSED
